R96:3737316.140727,0.099131,3737316.648218,3737316.747349
R97:3737316.370337,0.137754,3737316.747358,3737316.885113
R98:3737316.376363,0.259530,3737316.885119,3737317.144649
R99:3737316.674902,0.177808,3737317.144661,3737317.322469
R100:3737317.019198,0.136184,3737317.322479,3737317.458663
R101:3737317.666566,0.411021,3737317.666645,3737318.077667
R102:3737318.056056,0.068768,3737318.077694,3737318.146462
R103:3737318.239281,0.177203,3737318.239358,3737318.416560
R104:3737318.269138,0.008012,3737318.416583,3737318.424595
R105:3737318.635437,0.028508,3737318.635617,3737318.664125
R106:3737318.810284,0.026024,3737318.810363,3737318.836388
R107:3737318.975772,0.038107,3737318.975838,3737319.013944
R108:3737319.176791,0.026322,3737319.176871,3737319.203194
R109:3737319.243243,0.100259,3737319.243311,3737319.343571
R110:3737319.256094,0.105306,3737319.343592,3737319.448899
R111:3737319.298292,0.355665,3737319.448908,3737319.804572
R112:3737319.417425,0.078989,3737319.804583,3737319.883572
R113:3737319.472192,0.012023,3737319.883583,3737319.895606
R114:3737319.683926,0.089781,3737319.895612,3737319.985394
R115:3737319.790221,0.059951,3737319.985440,3737320.045391
R116:3737320.271587,0.188180,3737320.271681,3737320.459861
R117:3737320.339936,0.000324,3737320.459914,3737320.460238
R118:3737320.434962,0.091250,3737320.460259,3737320.551509
R119:3737320.505480,0.026643,3737320.551521,3737320.578164
R120:3737320.804025,0.065962,3737320.804093,3737320.870055
R121:3737320.991609,0.036378,3737320.991670,3737321.028048
R122:3737321.101236,0.020157,3737321.101248,3737321.121406
R123:3737321.308761,0.004172,3737321.308839,3737321.313011
R124:3737321.470838,0.119067,3737321.470914,3737321.589982
R125:3737321.559917,0.101512,3737321.590013,3737321.691525
R126:3737321.746704,0.020410,3737321.746770,3737321.767181
R127:3737321.817770,0.098660,3737321.817836,3737321.916496
R128:3737321.974334,0.039805,3737321.974400,3737322.014206
R129:3737322.193022,0.022591,3737322.193087,3737322.215678
R130:3737322.417831,0.115441,3737322.417896,3737322.533337
R131:3737322.840715,0.029742,3737322.840785,3737322.870527
R132:3737323.017195,0.009172,3737323.017273,3737323.026445
R133:3737323.143913,0.209870,3737323.143992,3737323.353862
R134:3737323.194221,0.009843,3737323.353890,3737323.363733
R135:3737323.387355,0.044879,3737323.387424,3737323.432303
R136:3737323.407027,0.089946,3737323.432322,3737323.522269
R137:3737323.550309,0.034077,3737323.550375,3737323.584452
R138:3737323.733366,0.034021,3737323.733439,3737323.767461
R139:3737323.982562,0.021041,3737323.982623,3737324.003664
R140:3737324.049232,0.000358,3737324.049303,3737324.049662
R141:3737324.742264,0.040269,3737324.742340,3737324.782609
R142:3737325.035067,0.057358,3737325.035139,3737325.092498
R143:3737325.069830,0.251245,3737325.092521,3737325.343766
R144:3737325.600731,0.120090,3737325.600799,3737325.720889
R145:3737325.842014,0.115768,3737325.842083,3737325.957851
R146:3737325.863548,0.148843,3737325.957878,3737326.106721
R147:3737325.944266,0.248019,3737326.106754,3737326.354773
R148:3737326.421882,0.022759,3737326.421956,3737326.444715
R149:3737326.751878,0.079417,3737326.751946,3737326.831363
R150:3737327.014927,0.235317,3737327.014993,3737327.250310
R151:3737327.073744,0.207131,3737327.250334,3737327.457465
R152:3737327.474420,0.085849,3737327.474500,3737327.560350
R153:3737327.589339,0.032008,3737327.589409,3737327.621417
R154:3737327.618960,0.067806,3737327.621437,3737327.689243
R155:3737327.952201,0.189009,3737327.952268,3737328.141278
R156:3737328.056046,0.034397,3737328.141302,3737328.175700
R157:3737328.170242,0.115258,3737328.175710,3737328.290968
R158:3737328.203414,0.014973,3737328.290978,3737328.305951
R159:3737328.420143,0.067810,3737328.420209,3737328.488020
R160:3737328.574175,0.128827,3737328.574253,3737328.703080
R161:3737328.877688,0.025098,3737328.877754,3737328.902852
R162:3737328.910415,0.012926,3737328.910480,3737328.923407
R163:3737329.025458,0.044698,3737329.025526,3737329.070224
R164:3737329.050266,0.268671,3737329.070250,3737329.338921
R165:3737329.115730,0.097311,3737329.338949,3737329.436260
R166:3737329.514292,0.170445,3737329.514374,3737329.684819
R167:3737329.816466,0.040793,3737329.816538,3737329.857331
R168:3737329.930698,0.107538,3737329.930766,3737330.038303
R169:3737330.014293,0.029963,3737330.038330,3737330.068293
R170:3737330.170763,0.007531,3737330.170837,3737330.178369
R171:3737330.198103,0.104187,3737330.198175,3737330.302363
R172:3737330.217132,0.034006,3737330.302382,3737330.336388
R173:3737330.292458,0.009557,3737330.336393,3737330.345950
R174:3737330.359556,0.272562,3737330.359619,3737330.632182
R175:3737330.452468,0.030851,3737330.632203,3737330.663054
R176:3737330.598483,0.143455,3737330.663060,3737330.806515
R177:3737330.777687,0.017111,3737330.806527,3737330.823638
R178:3737330.889081,0.098261,3737330.889160,3737330.987420
R179:3737331.246740,0.023300,3737331.246811,3737331.270111
R180:3737331.368291,0.055547,3737331.368357,3737331.423905
R181:3737331.504211,0.050152,3737331.504279,3737331.554431
R182:3737331.799487,0.039455,3737331.799566,3737331.839021
R183:3737331.846195,0.101792,3737331.846260,3737331.948052
R184:3737332.064039,0.041286,3737332.064134,3737332.105420
R185:3737332.762295,0.014627,3737332.762372,3737332.776999
R186:3737333.142052,0.000542,3737333.142128,3737333.142670
R187:3737333.230221,0.148893,3737333.230297,3737333.379190
R188:3737333.485088,0.012179,3737333.485165,3737333.497345
R189:3737333.543052,0.127656,3737333.543129,3737333.670786
R190:3737333.877469,0.059621,3737333.877539,3737333.937161
R191:3737333.885883,0.123069,3737333.937181,3737334.060250
R192:3737334.602996,0.064225,3737334.603067,3737334.667293
R193:3737334.642481,0.009863,3737334.667313,3737334.677176
R194:3737334.976460,0.048272,3737334.976531,3737335.024803
R195:3737334.993946,0.107037,3737335.024823,3737335.131860
R196:3737335.053817,0.014122,3737335.131868,3737335.145990
R197:3737335.329820,0.005490,3737335.329887,3737335.335377
R198:3737335.338640,0.151808,3737335.338705,3737335.490513
R199:3737335.440640,0.058440,3737335.490529,3737335.548970
R200:3737335.636964,0.089071,3737335.637029,3737335.726101
R201:3737335.658109,0.075481,3737335.726118,3737335.801599
R202:3737335.802163,0.044929,3737335.802171,3737335.847100
R203:3737335.952836,0.219574,3737335.952899,3737336.172473
R204:3737336.013312,0.018611,3737336.172491,3737336.191102
R205:3737336.121215,0.074601,3737336.191110,3737336.265712
R206:3737336.278041,0.090683,3737336.278123,3737336.368806
R207:3737336.438840,0.177083,3737336.438918,3737336.616002
R208:3737336.483203,0.010407,3737336.616018,3737336.626425
R209:3737336.495320,0.018591,3737336.626432,3737336.645023
R210:3737336.924232,0.025553,3737336.924301,3737336.949853
R211:3737337.033783,0.034366,3737337.033849,3737337.068215
R212:3737337.325980,0.210601,3737337.326058,3737337.536660
R213:3737337.399638,0.168691,3737337.536678,3737337.705369
R214:3737337.469975,0.003700,3737337.705379,3737337.709079
R215:3737337.649364,0.150624,3737337.709087,3737337.859710
R216:3737337.699009,0.180852,3737337.859718,3737338.040571
R217:3737337.862940,0.024976,3737338.040579,3737338.065555
R218:3737337.924347,0.094789,3737338.065560,3737338.160349
R219:3737337.961139,0.112272,3737338.160357,3737338.272629
R220:3737337.980522,0.127105,3737338.272636,3737338.399741
R221:3737338.234609,0.051281,3737338.399750,3737338.451031
R222:3737338.271885,0.056918,3737338.451039,3737338.507957
R223:3737338.335108,0.048735,3737338.507968,3737338.556703
R224:3737338.378891,0.016809,3737338.556711,3737338.573520
R225:3737338.505748,0.001469,3737338.573527,3737338.574996
R226:3737338.640855,0.048154,3737338.640933,3737338.689087
R227:3737338.720600,0.133715,3737338.720666,3737338.854381
R228:3737338.781352,0.104885,3737338.854403,3737338.959287
R229:3737338.831647,0.252063,3737338.959295,3737339.211358
R230:3737338.965602,0.165960,3737339.211379,3737339.377339
R231:3737339.158662,0.037389,3737339.377350,3737339.414740
R232:3737339.358145,0.000602,3737339.414750,3737339.415352
R233:3737339.531178,0.185732,3737339.531247,3737339.716980
R234:3737339.658078,0.102916,3737339.717009,3737339.819925
R235:3737339.818672,0.051201,3737339.819942,3737339.871143
R236:3737339.940497,0.126893,3737339.940562,3737340.067456
R237:3737340.015453,0.113262,3737340.067505,3737340.180768
R238:3737340.285288,0.003345,3737340.285361,3737340.288706
R239:3737340.312951,0.115748,3737340.313029,3737340.428777
R240:3737340.323907,0.096485,3737340.428799,3737340.525284
R241:3737340.358542,0.083894,3737340.525302,3737340.609196
R242:3737340.559380,0.000573,3737340.609217,3737340.609789
R243:3737340.559581,0.030323,3737340.609793,3737340.640116
R244:3737340.620286,0.194880,3737340.640121,3737340.835003
R245:3737340.797842,0.041757,3737340.835017,3737340.876774
R246:3737340.831161,0.211204,3737340.876785,3737341.087989
R247:3737341.014606,0.037576,3737341.088004,3737341.125580
R248:3737341.191167,0.020612,3737341.191245,3737341.211858
R249:3737341.551670,0.070009,3737341.551742,3737341.621752
R250:3737341.580177,0.112594,3737341.621778,3737341.734372
R251:3737341.874496,0.021209,3737341.874552,3737341.895762
R252:3737342.265374,0.122440,3737342.265453,3737342.387894
R253:3737342.349008,0.079274,3737342.387922,3737342.467196
R254:3737342.687680,0.269540,3737342.687749,3737342.957289
R255:3737342.911541,0.261150,3737342.957313,3737343.218463
R256:3737342.955791,0.270935,3737343.218477,3737343.489412
R257:3737343.089419,0.080423,3737343.489428,3737343.569851
R258:3737343.203097,0.160767,3737343.569861,3737343.730628
R259:3737343.669608,0.090263,3737343.730641,3737343.820904
R260:3737343.950076,0.536018,3737343.950150,3737344.486168
R261:3737344.128528,0.039236,3737344.486192,3737344.525428
R262:3737344.586301,0.088954,3737344.586371,3737344.675325
R263:3737344.931974,0.142430,3737344.932046,3737345.074477
R264:3737345.101237,0.158431,3737345.101303,3737345.259734
R265:3737345.350172,0.092730,3737345.350241,3737345.442971
R266:3737345.400993,0.018267,3737345.442991,3737345.461258
R267:3737345.506992,0.200311,3737345.507062,3737345.707373
R268:3737345.771533,0.109188,3737345.771598,3737345.880786
R269:3737346.115505,0.094670,3737346.115575,3737346.210245
R270:3737346.204158,0.103733,3737346.210270,3737346.314004
R271:3737346.355597,0.016057,3737346.355664,3737346.371721
R272:3737346.484508,0.003352,3737346.484573,3737346.487925
R273:3737346.628715,0.073012,3737346.628782,3737346.701795
R274:3737346.829894,0.072371,3737346.829961,3737346.902332
R275:3737347.127814,0.067297,3737347.127882,3737347.195179
R276:3737347.147745,0.004972,3737347.195199,3737347.200170
R277:3737347.266763,0.048558,3737347.266850,3737347.315408
R278:3737347.547428,0.060170,3737347.547509,3737347.607680
R279:3737347.716636,0.053286,3737347.716710,3737347.769996
R280:3737347.742554,0.052217,3737347.770018,3737347.822235
R281:3737347.789850,0.126442,3737347.822251,3737347.948693
R282:3737347.792792,0.167636,3737347.948713,3737348.116350
R283:3737347.934908,0.059193,3737348.116362,3737348.175555
R284:3737348.080570,0.533184,3737348.175565,3737348.708749
R285:3737348.188723,0.007716,3737348.708759,3737348.716476
R286:3737348.198819,0.090951,3737348.716480,3737348.807432
R287:3737348.369454,0.024819,3737348.807441,3737348.832260
R288:3737348.411431,0.257063,3737348.832269,3737349.089332
R289:3737348.577262,0.062148,3737349.089342,3737349.151490
R290:3737348.800468,0.190104,3737349.151499,3737349.341603
R291:3737348.896686,0.297418,3737349.341611,3737349.639038
R292:3737349.405101,0.145678,3737349.639050,3737349.784728
R293:3737349.787361,0.076947,3737349.787437,3737349.864385
R294:3737349.855008,0.064923,3737349.864408,3737349.929331
R295:3737349.896246,0.062768,3737349.929342,3737349.992109
R296:3737350.394946,0.341967,3737350.395014,3737350.736981
R297:3737350.754445,0.061256,3737350.754509,3737350.815765
R298:3737350.788297,0.145435,3737350.815790,3737350.961225
R299:3737351.040836,0.029785,3737351.040898,3737351.070683
R300:3737351.432781,0.331057,3737351.432852,3737351.763909
R301:3737351.671770,0.051480,3737351.763932,3737351.815412
R302:3737351.738985,0.080844,3737351.815421,3737351.896265
R303:3737351.876120,0.021199,3737351.896293,3737351.917492
R304:3737352.038348,0.044645,3737352.038437,3737352.083082
R305:3737352.146696,0.248318,3737352.146759,3737352.395077
R306:3737352.323536,0.093278,3737352.395101,3737352.488379
R307:3737352.362979,0.011628,3737352.488390,3737352.500019
R308:3737352.697270,0.022190,3737352.697335,3737352.719524
R309:3737352.775232,0.089819,3737352.775298,3737352.865116
R310:3737352.948566,0.090718,3737352.948629,3737353.039348
R311:3737353.136695,0.082296,3737353.136762,3737353.219058
R312:3737353.146820,0.027790,3737353.219086,3737353.246876
R313:3737353.285035,0.042135,3737353.285102,3737353.327238
R314:3737353.288231,0.257298,3737353.327259,3737353.584557
R315:3737353.289756,0.147266,3737353.584569,3737353.731836
R316:3737353.443074,0.270714,3737353.731844,3737354.002558
R317:3737353.806767,0.059417,3737354.002568,3737354.061986
R318:3737353.838450,0.158587,3737354.061994,3737354.220582
R319:3737353.949941,0.337207,3737354.220593,3737354.557800
R320:3737354.119769,0.034657,3737354.557809,3737354.592466
R321:3737354.147913,0.045575,3737354.592473,3737354.638048
R322:3737354.504387,0.137689,3737354.638058,3737354.775747
R323:3737354.887221,0.031881,3737354.887292,3737354.919174
R324:3737354.994883,0.013048,3737354.994949,3737355.007997
R325:3737355.483348,0.097603,3737355.483429,3737355.581032
R326:3737355.817949,0.258415,3737355.818027,3737356.076442
R327:3737356.029335,0.033168,3737356.076470,3737356.109638
R328:3737356.063252,0.022687,3737356.109646,3737356.132334
R329:3737356.093749,0.019387,3737356.132339,3737356.151726
R330:3737356.257730,0.025819,3737356.257808,3737356.283627
R331:3737356.280315,0.001396,3737356.283650,3737356.285047
R332:3737356.769663,0.012782,3737356.769738,3737356.782521
R333:3737356.798899,0.104567,3737356.798990,3737356.903558
R334:3737356.902175,0.010631,3737356.903581,3737356.914212
R335:3737357.313470,0.007317,3737357.313566,3737357.320883
R336:3737357.472234,0.068603,3737357.472307,3737357.540911
R337:3737357.555654,0.034698,3737357.555725,3737357.590423
R338:3737357.651287,0.243487,3737357.651356,3737357.894843
R339:3737357.697930,0.021160,3737357.894871,3737357.916031
R340:3737357.837121,0.056536,3737357.916042,3737357.972578
R341:3737357.843024,0.139992,3737357.972589,3737358.112581
R342:3737358.123279,0.619967,3737358.123348,3737358.743315
R343:3737358.196731,0.074139,3737358.743337,3737358.817476
R344:3737358.202790,0.108409,3737358.817488,3737358.925898
R345:3737358.240185,0.039693,3737358.925908,3737358.965601
R346:3737358.440737,0.104047,3737358.965609,3737359.069657
R347:3737358.807637,0.005147,3737359.069666,3737359.074813
R348:3737358.877275,0.162623,3737359.074822,3737359.237445
R349:3737359.119858,0.114546,3737359.237456,3737359.352003
R350:3737359.319817,0.037533,3737359.352014,3737359.389547
R351:3737359.710721,0.035373,3737359.710790,3737359.746163
R352:3737359.943442,0.020957,3737359.943508,3737359.964464
R353:3737360.219688,0.005492,3737360.219757,3737360.225249
R354:3737360.368753,0.017111,3737360.368825,3737360.385937
R355:3737360.386594,0.014638,3737360.386600,3737360.401238
R356:3737360.433252,0.005981,3737360.433315,3737360.439296
R357:3737360.581501,0.290958,3737360.581578,3737360.872536
R358:3737360.948717,0.259320,3737360.948795,3737361.208115
R359:3737360.958344,0.029702,3737361.208139,3737361.237840
R360:3737361.063865,0.018493,3737361.237850,3737361.256343
R361:3737361.211260,0.064694,3737361.256350,3737361.321044
R362:3737361.357681,0.260460,3737361.357748,3737361.618209
R363:3737361.639421,0.087287,3737361.639486,3737361.726773
R364:3737361.764039,0.025520,3737361.764105,3737361.789625
R365:3737361.981907,0.100399,3737361.981977,3737362.082376
R366:3737362.033046,0.001679,3737362.082402,3737362.084081
R367:3737362.161816,0.042701,3737362.161884,3737362.204586
R368:3737362.608693,0.073946,3737362.608762,3737362.682708
R369:3737362.647094,0.036697,3737362.682733,3737362.719430
R370:3737362.732517,0.103601,3737362.732580,3737362.836182
R371:3737362.922380,0.031337,3737362.922448,3737362.953785
R372:3737363.020028,0.040480,3737363.020114,3737363.060594
R373:3737363.222483,0.142382,3737363.222554,3737363.364937
R374:3737363.262739,0.115067,3737363.364965,3737363.480031
R375:3737363.312504,0.186512,3737363.480041,3737363.666553
R376:3737363.315229,0.091820,3737363.666564,3737363.758384
R377:3737363.634123,0.110250,3737363.758392,3737363.868643
R378:3737363.698777,0.188388,3737363.868652,3737364.057040
R379:3737363.823503,0.029602,3737364.057065,3737364.086667
R380:3737363.871510,0.072233,3737364.086673,3737364.158907
R381:3737363.884194,0.094523,3737364.158918,3737364.253442
R382:3737364.251797,0.172222,3737364.253453,3737364.425675
R383:3737364.378016,0.133464,3737364.425685,3737364.559150
R384:3737364.910217,0.044620,3737364.910296,3737364.954916
R385:3737364.980490,0.002415,3737364.980557,3737364.982972
R386:3737364.987986,0.066797,3737364.988054,3737365.054851
R387:3737364.988841,0.123190,3737365.054868,3737365.178058
R388:3737365.046605,0.070808,3737365.178067,3737365.248875
R389:3737365.332548,0.008149,3737365.332614,3737365.340763
R390:3737365.437580,0.066097,3737365.437664,3737365.503761
R391:3737365.472914,0.004436,3737365.503786,3737365.508223
R392:3737365.901071,0.028085,3737365.901138,3737365.929224
R393:3737365.915783,0.094480,3737365.929249,3737366.023729
R394:3737366.122881,0.325879,3737366.122949,3737366.448828
R395:3737366.139140,0.018163,3737366.448860,3737366.467023
R396:3737366.475973,0.141585,3737366.476043,3737366.617629
R397:3737366.583682,0.000700,3737366.617651,3737366.618352
R398:3737366.834170,0.133356,3737366.834235,3737366.967591
R399:3737366.978214,0.255841,3737366.978281,3737367.234122
R400:3737367.205145,0.154948,3737367.234143,3737367.389091
R401:3737367.222053,0.010701,3737367.389106,3737367.399807
R402:3737367.709875,0.027354,3737367.709946,3737367.737300
R403:3737367.763461,0.009987,3737367.763526,3737367.773513
R404:3737368.040034,0.032464,3737368.040105,3737368.072569
R405:3737368.268930,0.277602,3737368.268994,3737368.546595
R406:3737368.300662,0.010168,3737368.546619,3737368.556787
R407:3737368.539119,0.186609,3737368.556798,3737368.743407
R408:3737369.200638,0.117916,3737369.200704,3737369.318620
R409:3737369.270289,0.056986,3737369.318651,3737369.375637
R410:3737369.371922,0.039154,3737369.375649,3737369.414803
R411:3737369.548837,0.013923,3737369.548901,3737369.562825
R412:3737369.701770,0.047481,3737369.701835,3737369.749316
R413:3737369.715906,0.107845,3737369.749339,3737369.857184
R414:3737369.740457,0.212597,3737369.857194,3737370.069791
R415:3737369.760720,0.023682,3737370.069807,3737370.093488
R416:3737369.906285,0.075265,3737370.093496,3737370.168761
R417:3737370.090228,0.286861,3737370.168784,3737370.455645
R418:3737370.152649,0.013021,3737370.455659,3737370.468680
R419:3737370.396308,0.072347,3737370.468689,3737370.541036
R420:3737370.402818,0.023771,3737370.541044,3737370.564815
R421:3737370.487765,0.017455,3737370.564821,3737370.582276
R422:3737370.588218,0.056873,3737370.588288,3737370.645162
R423:3737370.649648,0.104921,3737370.649712,3737370.754634
R424:3737370.650564,0.061980,3737370.754657,3737370.816638
R425:3737370.673060,0.151527,3737370.816649,3737370.968176
R426:3737370.687727,0.115416,3737370.968185,3737371.083601
R427:3737370.944648,0.201889,3737371.083615,3737371.285504
R428:3737371.346403,0.004833,3737371.346468,3737371.351301
R429:3737371.357201,0.019496,3737371.357267,3737371.376764
R430:3737371.482013,0.011600,3737371.482082,3737371.493682
R431:3737371.920227,0.090681,3737371.920301,3737372.010983
R432:3737372.002082,0.120511,3737372.011009,3737372.131520
R433:3737372.171631,0.052191,3737372.171698,3737372.223889
R434:3737372.300849,0.086199,3737372.300915,3737372.387114
R435:3737372.588926,0.025068,3737372.588993,3737372.614060
R436:3737373.013160,0.046873,3737373.013226,3737373.060099
R437:3737373.272681,0.010258,3737373.272746,3737373.283004
R438:3737373.352875,0.048992,3737373.352945,3737373.401937
R439:3737373.627896,0.272085,3737373.627963,3737373.900048
R440:3737373.857154,0.178059,3737373.900072,3737374.078131
R441:3737374.172544,0.100842,3737374.172613,3737374.273455
R442:3737374.381437,0.097992,3737374.381504,3737374.479496
R443:3737374.502439,0.086468,3737374.502509,3737374.588977
R444:3737374.618779,0.002992,3737374.618844,3737374.621837
R445:3737374.804505,0.091556,3737374.804583,3737374.896139
R446:3737375.039579,0.015542,3737375.039644,3737375.055186
R447:3737375.064530,0.150242,3737375.064609,3737375.214851
R448:3737375.100875,0.132920,3737375.214877,3737375.347797
R449:3737375.410831,0.109873,3737375.410897,3737375.520770
R450:3737375.444741,0.011158,3737375.520790,3737375.531948
R451:3737375.507318,0.010785,3737375.531959,3737375.542744
R452:3737375.872847,0.031515,3737375.872914,3737375.904429
R453:3737375.981778,0.033931,3737375.981845,3737376.015776
R454:3737376.018922,0.293748,3737376.018987,3737376.312736
R455:3737376.197579,0.070707,3737376.312757,3737376.383464
R456:3737376.239407,0.275434,3737376.383476,3737376.658910
R457:3737376.490611,0.034899,3737376.658920,3737376.693819
R458:3737376.516171,0.103429,3737376.693830,3737376.797259
R459:3737376.653393,0.026507,3737376.797269,3737376.823776
R460:3737376.997879,0.099252,3737376.997959,3737377.097211
R461:3737377.184699,0.167663,3737377.184763,3737377.352426
R462:3737377.482561,0.002887,3737377.482627,3737377.485513
R463:3737377.729933,0.096124,3737377.730014,3737377.826138
R464:3737377.878711,0.148914,3737377.878780,3737378.027694
R465:3737378.119207,0.007986,3737378.119278,3737378.127264
R466:3737378.174968,0.018961,3737378.175043,3737378.194004
R467:3737378.528368,0.044595,3737378.528438,3737378.573033
R468:3737378.561250,0.047596,3737378.573060,3737378.620655
R469:3737378.658800,0.010612,3737378.658866,3737378.669478
R470:3737378.832608,0.203592,3737378.832675,3737379.036267
R471:3737378.898302,0.011001,3737379.036293,3737379.047294
R472:3737379.054222,0.138517,3737379.054294,3737379.192811
R473:3737379.327366,0.045696,3737379.327431,3737379.373127
R474:3737379.412181,0.031771,3737379.412249,3737379.444020
R475:3737379.495743,0.007067,3737379.495812,3737379.502879
R476:3737379.648321,0.056598,3737379.648394,3737379.704992
R477:3737380.034696,0.112347,3737380.034779,3737380.147126
R478:3737380.389810,0.063798,3737380.389883,3737380.453681
R479:3737380.492727,0.025414,3737380.492794,3737380.518208
R480:3737380.550398,0.085972,3737380.550464,3737380.636436
R481:3737380.597488,0.013477,3737380.636462,3737380.649939
